;title;ref;location;price;type_b;etajnost;etaj;komnati;opis
250;В продаже 3-ком. кв лесная сторона метро Алексеевская Алексеевка;https://www.olx.ua/d/obyavlenie/v-prodazhe-3-kom-kv-lesnaya-storona-metro-alekseevskaya-alekseevka-IDN0WoT.html#c2ff5f515c;Шевченковский;58000.0;Бизнес;16;11;3;"В продаже светлая, просторная 3-ком. квартира на Алексеевке.
Расположена на 11 этаже 16-ти этажного дома.
Две отдельные комнаты и одна проходная, просторная кухня 9 кв.м
Квартира с косметическим ремонтом, меняли сантехнику, проводку, окна, санузел и кухня в плитке, балкон застеклен.
Остается мебель и техника.
Метро, школа, супермаркеты, дет.сад, остановка городского транспорта и вся необходимая инфраструктура в шаговой доступности от дома.
Квартира свободна, быстрая сделка.
Звоните!"
251;Продам квартиру в новострое Urban City H S2;https://www.olx.ua/d/obyavlenie/prodam-kvartiru-v-novostroe-urban-city-h-s2-IDMu34U.html#c2ff5f515c;Слободской;22500.0;Бизнес;8;6;1;Продам квартир в ЖК  Urban City- первый жилой комплекс в Харькове для молодежи и любителей активного отдыха. Комплекс расположен в Слободском районе города, на пересечении Московского проспекта и улицы  Полевой. Возле каждого дома детские  и workout-площадки, зеленые зоны отдыха, современное освещение. Закрытая территория, велосипедные и беговые дорожки протяженностью более 1 км, рампа для скейтов и самокатов, закрытое поле для игры в баскетбол и футбол. Комплекс состоит из 1-го и 8-ми этажного и 5 девятиэтахных домов. 2 секция будет сдана  3 кв 2021 года.  Спешите купить. Цены от застройщика Есть и другие квартиры  в этом ЖК.  Звоните
252;Продам квартиру в центре Харькова ЖК IT Park Manufactura H S2;https://www.olx.ua/d/obyavlenie/prodam-kvartiru-v-tsentre-harkova-zhk-it-park-manufactura-h-s2-IDMw4Yl.html#c2ff5f515c;Киевский;18000.0;Бизнес;16;9;1;"IT-парк Manufactura - пожалуй один из самых уникальных проектов в Харькове. Уникальность заключается в том, что это не просто бизнес центр + жилой комплекс Live&Work, а целый город в городе. Бизнес центр предусматривает в себе все необходимое для работы, проживания и досуга. Локация ул. Чигирина, 13.Отличное месторасположение: на набережной реки в 5 минутах пешком до метро Исторический Музей. Комплекс строится на базе исторического здания, находящегося в центре Харькова на набережной возле Горбатого моста. К зданию 19 века, которое является бывшей мукомольней, будет комплексно пристроено 3 корпуса. По задумке авторов проекта это будет инновационная и комфортная среда для развития IT сферы. Это первый IT-парк в Харькове идеальные условия и место для работы и жизни. Бизнес центр включает в себя все самое необходимое в одном месте. Квартира в секции Base - это 16 этажное здание с прекрасным видом на центр города и реку. Дом сдается 3 квартал 2023года. Спешите купить. Цены от застройщика
 Центр"
253;Продам гостинку м. Малышева три мин;"https://www.olx.ua/d/obyavlenie/prodam-gostinku-m-malysheva-tri-min-IDN0LSv.html#c2ff5f515c;promoted";Новобаварский;24000.0;Бизнес;3;2;1;Продается 2-х уровневая гостинка Московский проспект 122, м. Малышева три мин, Общая площадь 32м, жилая 23. второй уровень 12м, Ремонт делался для себя, из качественных материалов, пол утеплен, Стены здания толстые, 60см. летом не жарко, зимой топят отлично. Рядом школа, 2 садика (государственный.частный) , 2 супермаркета (АТБ, РОСТ), Небольшой скверик, до парка Артема 10-15 мин. (укр.почта, 17 больница,) одна минута от дома остановка общественного транспорта.(троллейбус, и маршрутка) 24000уе. 09******25
254;"В продаже отличная квартира-студия с балконом! Жк ""Урбан сити "" S S2";https://www.olx.ua/d/obyavlenie/v-prodazhe-otlichnaya-kvartira-studiya-s-balkonom-zhk-urban-siti-s-s2-IDMBflk.html#c2ff5f515c;Основянский;19500.0;Бизнес;9;9;1;"B продаже отличная квартира-студия с балконом!
Жк ""Урбан сити "", дом 2.
Квартира расположена на 9м этаже, что открывает красивейший вид на город.
На территории комплекса находится наземные парковки, места отдыха и детские площадки. 
М. Защитников Украины в пешей доступности, транспорт, супермаркеты, школы и дет.садики. 
Сдача дома в начале 22года
9/9 эт, , площадь 22,25 кв.м"
255;"В продаже квартира-студия ЖК ""Naukova"" S S2";https://www.olx.ua/d/obyavlenie/v-prodazhe-kvartira-studiya-zhk-naukova-s-s2-IDMBftH.html#c2ff5f515c;Шевченковский;32000.0;Бизнес;18;11;1;"В продаже квартира-студия в самом популярном жилом комплексе класса комфорт в городе!
ЖК ""Naukova"" расположен по адресу: ул.Серповая, 4.
5 мин м. Научная, 15 мин парк им. Горького.
Квартира расположена на 11 этаже/18 этажного дома. 
Панорамное окно выходит на ул. Коломенскую, замечательный вид (не окна в окна!)
Для жителей доступна открытая оборудованная  терасса для отдыха, места общего пользования украшают стеклянные широкие двери, LED подсветка, дизайнерский интерьер, включая стойку-ресепшн и мягкие диваны в зале ожидания.
В ЖК ""Наукова "" находится собственная котельная на крыше здания, что обеспечивает бесперебойную подачу горячей воды и отопления, также даёт возможность сэкономить на коммульных платежах. Также вся территория находится под видеонаблюдением и круглосуточный охраной.
Для своих жителей в ЖК будет доступны наземный и подземный паркинги, услуги клининга.
Сдача дома в 2023 году, спеши купить по выгодной цене!
этаж 11/18, площадь 21.97 кв"
256;"В продаже квартира-студия ЖК ""Naukova""  5 мин м. Научная S S2";https://www.olx.ua/d/obyavlenie/v-prodazhe-kvartira-studiya-zhk-naukova-5-min-m-nauchnaya-s-s2-IDMBfCi.html#c2ff5f515c;Шевченковский;33000.0;Бизнес;18;12;1;"В продаже квартира-студия в самом популярном жилом комплексе класса комфорт в городе!
ЖК ""Naukova"" расположен по адресу: ул.Серповая, 4.
5 мин м. Научная, 15 мин парк им. Горького.
Квартира расположена на 11 этаже/18 этажного дома. 
Панорамное окно выходит на ул. Коломенскую, замечательный вид (не окна в окна!)
Для жителей доступна открытая оборудованная  терасса для отдыха, места общего пользования украшают стеклянные широкие двери, LED подсветка, дизайнерский интерьер, включая стойку-ресепшн и мягкие диваны в зале ожидания.
В ЖК ""Наукова "" находится собственная котельная на крыше здания, что обеспечивает бесперебойную подачу горячей воды и отопления, также даёт возможность сэкономить на коммульных платежах. Также вся территория находится под видеонаблюдением и круглосуточный охраной.
Для своих жителей в ЖК будет доступны наземный и подземный паркинги, услуги клининга.
Сдача дома в 2023 году, спеши купить по выгодной цене!

Этаж 12/18,  21,97 кв.м"
257;Лучшая 1-ком.ЖК River Town!Дом сдан!Спеши.;"https://www.olx.ua/d/obyavlenie/luchshaya-1-kom-zhk-river-town-dom-sdan-speshi-IDMZVJ6.html#c2ff5f515c;promoted";Шевченковский;58500.0;Бизнес;12;4;1;"Продам лучшую квартиру ЖК River Town!
Дом сдан в эксплуатацию!
Секция где есть газ.
Комплекс находится по улице Мирная, метро Ботанический Сад 15 минут. Квартира находится на 4 этаже 12-этажного дома. Общая площадь - 45 м2, жилая площадь - 27 м2, кухня - 13 м2. В квартире выполнен качественный капитальный ремонт, индивидуальное отопление. Остается мебель и техника. Рядом вся необходимая инфраструктура: детские сады, школы, кафе, магазины, отделения банка, зеленая зона. 
Просмотр в удобное для Вас время."
258;В продаже 2-х комнатная квартира на Холодной горе;https://www.olx.ua/d/obyavlenie/v-prodazhe-2-h-komnatnaya-kvartira-na-holodnoy-gore-IDMFYqx.html#c2ff5f515c;Холодногорский;38000.0;Бизнес;4;3;2;В продаже 2-х комнатная квартира на Холодной горе метро 10 минут,ориентир Дом офицеров.Сталинка,52 кв.м.кухня 7 кв.м. 3/4, потолки 2,75м.Квартира в жилом состоянии,МПО,межкомнатная столярка,счетчик на газ,газ.колонка .Показы по предварительной договоренности.Цена 38000 у.е.
259;Продам 2х к кв ЖК Овис, ул.Клочковская , Госпром;https://www.olx.ua/d/obyavlenie/prodam-2h-k-kv-zhk-ovis-ul-klochkovskaya-gosprom-IDN0Wiq.html#c2ff5f515c;Шевченковский;94500.0;Бизнес;15;4;2;Продам 2х комнатную квартиру в сданном доме  от застройщика Жилстрой 1., новострой бизнес- класса ЖК Овис. Квартира в строительном состоянии, установлены межкомнатные перегородки, мпо, радиаторы отопления, (возможность поставить счетчик на тепло) , входная железная дверь, счетчик на электричество,( электричество подключено) подведены коммуникации, Дом утеплен минеральной ватой 100мм, Удачное расположение дома. Звоните! Покажем в удобное для вас время! В этом доме смогу предложить квартиры на продажу на 2эт, 7эт, 11эт., Звоните!
260;Однокомнатная квартира для семейного счастья!;https://www.olx.ua/d/obyavlenie/odnokomnatnaya-kvartira-dlya-semeynogo-schastya-IDCdZtn.html#c2ff5f515c;Шевченковский;39900.0;Бизнес;9;6;1;1к квартира в новом доме в центре города. Своя придомовая территория, парковка. В 10 минутах от магазинов, остановок транспорта, станция метро Ботанический Сад. Удобно и комфортно!
261;1комн. смарт-квартира, м. Спортивная, пер. Фесенковский,1089971;https://www.olx.ua/d/obyavlenie/1komn-smart-kvartira-m-sportivnaya-per-fesenkovskiy-1089971-IDN8UTG.html#c2ff5f515c;Слободской;21000.0;Бизнес;8;2;1;"Продам 1 комнатную смарт-квартиру в пешей доступности от м. Спортивная и м. Защитников Украины. Сдача дома - 4 квартал 2021 года. Правоустанавливающие документы будут выданы до конца текущего года. Квартира расположена на 2 этаже 8 этажного дома. Общая площадь 20 м2, кухня 6 м2. Состояние квартиры - выполнены черновые работы: штукатурка стен, стяжка пола, окна Rehau, радиаторы отопления. Дом из белого кирпича, утеплен минеральной ватой. Горизонтальная разводка отопления. Установлен лифт турецкой фирмы BLM Group. Квартира не торцевая. Отличный вид из окон. Рядом вся необходимая инфраструктура: магазины, супермаркеты, рынок, школа, детский сад, стадион, сквер.  kn.ua/r/108997 ; ID объекта - RE-108997."
262;Продам 1 ком.кв.Холодная Гора, район Любви Малой.;https://www.olx.ua/d/obyavlenie/prodam-1-kom-kv-holodnaya-gora-rayon-lyubvi-maloy-IDN8UTr.html#c2ff5f515c;Новобаварский;18900.0;Бизнес;2;1;1;Продам 1 ком.кв.Холодная Гора, район Любви Малой., 1/2 кирпичный дом, ж/б перекрытия площадь 31 м2 МПО.,уютный дворик,квартира под ремонт.Цена 18900$ торг!
263;Продам 1 комнатную квартиру ЖК Мира 3 Метро Индустриальная D2V;https://www.olx.ua/d/obyavlenie/prodam-1-komnatnuyu-kvartiru-zhk-mira-3-metro-industrialnaya-d2v-IDMK86K.html#c2ff5f515c;Индустриальный;30000.0;Бизнес;9;8;1;Продам 1 комнатную квартиру ЖК Мира 3 Метро Индустриальная 7 минут. Расположена на 8 этаже  9 ти этажного  кирпичного дома. Площадь квартиры 40 м2 .Кухни -9 м2 Строительное состояние. Есть  Окна МПО, входная  металлическая дверь, горизонтальная разводка отопления. Удобная транспортная развязка. Рядом рынок ,метро, супермаркеты, садики, школа. Звоните, предложим еще варианты.
264;Продам 3 из кв Сталинка на Павлово Поле м. Ботанический сад;"https://www.olx.ua/d/obyavlenie/prodam-3-iz-kv-stalinka-na-pavlovo-pole-m-botanicheskiy-sad-IDN4EnL.html#bad06baa6a;promoted";Московский;71000.0;Бизнес;5;4;3;Продам 3х комнатную квартиру,Сталинку Павлово Поле, м.,, Ботанический сад,,, Саржин яр. Район источника.пр Науки, . 4й эт. 5ти эт. дома,Ж/б подъезд закрытый с ремонтом.Соседи порядочные,арендных квартир нет.Дом кооперативный. Площадь 78м. Кухня 9м. Комнаты раздельные, 18,5м, 18,5м, 17,8м. Санузел раздельный.  балкон.. Под ремонт. Свободна, документы готовы..До источника 100 м. До супермаркета 100 м.Рядом музыкальная, хореографическая и художественная, им. Репина школы. Охраняемая стоянка -50 м. Тихий двор, детская площадка,50 м. до метро ,,Ботанический сад,,.
265;2к. р-н Салтовка, м. Академика Павлова, Тимуровцев, Любава 107696;"https://www.olx.ua/d/obyavlenie/2k-r-n-saltovka-m-akademika-pavlova-timurovtsev-lyubava-107696-IDMni7S.html#bad06baa6a;promoted";Московский;28000.0;Бизнес;5;5;2;"Продам 2к квартиру, салтовка, ул. Зубенко. Общая площадь 46 м2, раздельные комнаты, жилая - 30 м2, кухня - 7 м2 5 этаж 5-ти этажного дома. Рядом АТБ, аптека, банкоматы, отличная транспортная развязка До метро Академика Павлова 15 мин, до ТРЦ Украина 10 мин.  kn.ua/r/107696 ; ID объекта - RE-107696."
266;2 комнатная видовая ЖК Инфинити сотрудничаю om;"https://www.olx.ua/d/obyavlenie/2-komnatnaya-vidovaya-zhk-infiniti-sotrudnichayu-om-IDMGy4y.html#bad06baa6a;promoted";Шевченковский;104000.0;Бизнес;15;12;2;"В самом сердце города Харькова .
Лучшая видовая квартира в бизнес-центре ЖК Инфинити .
Рядом лучшие достопримечательности нашего города : Оперный театр , парк Шевченко , Каскад .
В комплексе предусмотрены  паркинг и детская площадка.
Звоните, с удовольствием организую показ."
267;Продам 2к кв.Новые Дома.2 к.квартира м.Армейская;"https://www.olx.ua/d/obyavlenie/prodam-2k-kv-novye-doma-2-k-kvartira-m-armeyskaya-IDMGCyY.html#bad06baa6a;promoted";Немышлянский;29000.0;Бизнес;5;5;2;Срочно !!!!В продаже 2к квартира по адресу Ощепкова 4/2 ,общая площадь 45м2 ,кухня 7м2 ,5 этаж 5ти этажного дома ,крыша поменяла ,частично поменяны МПО ,натяжные потолки ,хорошее жилое состояние,Документы в порядке ,готовы к сделке .Показываем по договорённости Торг!!!
268;Продам 2х комн.кв. в заселенном жк Черемушки 1 Алексеевка;"https://www.olx.ua/d/obyavlenie/prodam-2h-komn-kv-v-zaselennom-zhk-cheremushki-1-alekseevka-IDKcnRy.html#bad06baa6a;promoted";Шевченковский;109000.0;Бизнес;18;4;2;Продам 2х комн. квартиру в заселенном новострое  ж к Черемушки 1. в 3х минутах м .Победа 4эт.18эт.78м комнаты 21м и 19м.кухня 16.5м.евроремонт.для себя с дорогой столяркой. паркет дуб. трубы Рехау.  испанский  кафель. теплосчетчик и счетчики воды фильтры воды ремонт делался скурпулезно и качественно .перепланировка узаконена. Близость метро и супермаркетов .создают комфорт для жизни .РЕАЛЬНОМУ ПОКУПАТЕЛЮ ТОРГ Сотрудничаю.
269;Продам 2х комнатную квартиру на Холодной Горе;https://www.olx.ua/d/obyavlenie/prodam-2h-komnatnuyu-kvartiru-na-holodnoy-gore-IDMw6dJ.html#bad06baa6a;Новобаварский;45000.0;Бизнес;9;5;2;продам 2х комнатную квартиру на Холодной Горе , улучшенной планировки, средний этаж, косметический ремонт ,поменяны стояки , трубы , сантехника, окна , межкомнатная столярка, квартира теплая . уютная, ухоженная , прекрасное расположение , торг уместен
270;Продам 2-к квартиру на Новых Домах;https://www.olx.ua/d/obyavlenie/prodam-2-k-kvartiru-na-novyh-domah-IDN8WaZ.html#bad06baa6a;Слободской;30000.0;Бизнес;9;6;2;Новые Дома,  2-комн. изолированная квартира, 43/28/7, 6/9, кирпичный дом, жилое состояние
271;Продам 1 к квартиру на Новых домах, улица Танкопия, место бомба!!;https://www.olx.ua/d/obyavlenie/prodam-1-k-kvartiru-na-novyh-domah-ulitsa-tankopiya-mesto-bomba-IDN4W5P.html#bad06baa6a;Немышлянский;26500.0;Бизнес;5;3;1;"70180 Продам 1 комнатную квартиру на Новых домах по улице Танкопия!! Квартира  в хорошем жилом состоянии, 3 этаж из 5, 32/19/6. Метро Дворец Спорта в пешей доступности. Квартира светлая, не угловая, теплая. Чистый подъезд, уютный дворик. Продаем с мебелью и бытовой техникой. Есть бойлер для воды.
 Рядом есть все для комфортной жизни , парк, кинотеатр, множество магазинов, супермаркеты, рынок, караоке, боулинг, бильярд, кафе, рестораны, отличная транспортная развязка, школа, садик, площадки детские и спортивные!!! Звоните!"
272;Продам пентхаус 136м2 в ЖК бизнес-класса “Кристалл”, Гагарина;https://www.olx.ua/d/obyavlenie/prodam-penthaus-136m2-v-zhk-biznes-klassa-kristall-gagarina-IDN8W9o.html#bad06baa6a;Слободской;180000.0;Бизнес;16;16;3;"Продам пентхаус в новострое бизнес-класса ЖК “Кристалл”, который расположен по адресу: ул. Молочная, 56. 

Застройщик: Жилстрой-2. 

Общая площадь квартиры 136 м2. Строительное состояние.  

ЖК “Кристалл” состоит из двух секций, каждая высотой в 16 этажей. В обоих секциях расположен подземный паркинг, а также встроенные помещения общественного назначения на первых этажах.

На входе в каждую из секций жильцов встречают просторные холлы. На любой из этажей поднимут скоростные тихоходные лифты. В каждой из квартир потолки высотой в 3 метра. На верхних этажах комплекса запроектированы квартиры с отличной планировкой и панорамными окнами, которые обеспечат лучшие виды на город.

Двор комплекса будет огороженным и закрытым от посторонних глаз. Концепция предполагает двор без машин, потому в обеих секциях спроектирован подземный паркинг, куда можно будет добраться, просто спустившись на лифте.

Всю территорию охватит система видеонаблюдения. Благодаря ней жильцы смогут из любой точки мира наблюдать за тем, что происходит до дворе комплекса, внутри дома или в подземных паркингах. Также во дворе ЖК “Кристалл” расположится детская и спортивная площадки.

Просмотр в удобное для Вас время!"
273;В продаже 3-ком. кв лесная сторона метро Алексеевская Алексеевка;https://www.olx.ua/d/obyavlenie/v-prodazhe-3-kom-kv-lesnaya-storona-metro-alekseevskaya-alekseevka-IDN0WoT.html#bad06baa6a;Шевченковский;58000.0;Бизнес;16;11;3;"В продаже светлая, просторная 3-ком. квартира на Алексеевке.
Расположена на 11 этаже 16-ти этажного дома.
Две отдельные комнаты и одна проходная, просторная кухня 9 кв.м
Квартира с косметическим ремонтом, меняли сантехнику, проводку, окна, санузел и кухня в плитке, балкон застеклен.
Остается мебель и техника.
Метро, школа, супермаркеты, дет.сад, остановка городского транспорта и вся необходимая инфраструктура в шаговой доступности от дома.
Квартира свободна, быстрая сделка.
Звоните!"
274;Продам квартиру в новострое Urban City H S2;https://www.olx.ua/d/obyavlenie/prodam-kvartiru-v-novostroe-urban-city-h-s2-IDMu34U.html#bad06baa6a;Слободской;22500.0;Бизнес;8;6;1;Продам квартир в ЖК  Urban City- первый жилой комплекс в Харькове для молодежи и любителей активного отдыха. Комплекс расположен в Слободском районе города, на пересечении Московского проспекта и улицы  Полевой. Возле каждого дома детские  и workout-площадки, зеленые зоны отдыха, современное освещение. Закрытая территория, велосипедные и беговые дорожки протяженностью более 1 км, рампа для скейтов и самокатов, закрытое поле для игры в баскетбол и футбол. Комплекс состоит из 1-го и 8-ми этажного и 5 девятиэтахных домов. 2 секция будет сдана  3 кв 2021 года.  Спешите купить. Цены от застройщика Есть и другие квартиры  в этом ЖК.  Звоните
275;Продам квартиру в центре Харькова ЖК IT Park Manufactura H S2;https://www.olx.ua/d/obyavlenie/prodam-kvartiru-v-tsentre-harkova-zhk-it-park-manufactura-h-s2-IDMw4Yl.html#bad06baa6a;Киевский;18000.0;Бизнес;16;9;1;"IT-парк Manufactura - пожалуй один из самых уникальных проектов в Харькове. Уникальность заключается в том, что это не просто бизнес центр + жилой комплекс Live&Work, а целый город в городе. Бизнес центр предусматривает в себе все необходимое для работы, проживания и досуга. Локация ул. Чигирина, 13.Отличное месторасположение: на набережной реки в 5 минутах пешком до метро Исторический Музей. Комплекс строится на базе исторического здания, находящегося в центре Харькова на набережной возле Горбатого моста. К зданию 19 века, которое является бывшей мукомольней, будет комплексно пристроено 3 корпуса. По задумке авторов проекта это будет инновационная и комфортная среда для развития IT сферы. Это первый IT-парк в Харькове идеальные условия и место для работы и жизни. Бизнес центр включает в себя все самое необходимое в одном месте. Квартира в секции Base - это 16 этажное здание с прекрасным видом на центр города и реку. Дом сдается 3 квартал 2023года. Спешите купить. Цены от застройщика
 Центр"
276;Продам гостинку м. Малышева три мин;"https://www.olx.ua/d/obyavlenie/prodam-gostinku-m-malysheva-tri-min-IDN0LSv.html#bad06baa6a;promoted";Новобаварский;24000.0;Бизнес;3;2;1;Продается 2-х уровневая гостинка Московский проспект 122, м. Малышева три мин, Общая площадь 32м, жилая 23. второй уровень 12м, Ремонт делался для себя, из качественных материалов, пол утеплен, Стены здания толстые, 60см. летом не жарко, зимой топят отлично. Рядом школа, 2 садика (государственный.частный) , 2 супермаркета (АТБ, РОСТ), Небольшой скверик, до парка Артема 10-15 мин. (укр.почта, 17 больница,) одна минута от дома остановка общественного транспорта.(троллейбус, и маршрутка) 24000уе. 09******25
277;"В продаже отличная квартира-студия с балконом! Жк ""Урбан сити "" S S2";https://www.olx.ua/d/obyavlenie/v-prodazhe-otlichnaya-kvartira-studiya-s-balkonom-zhk-urban-siti-s-s2-IDMBflk.html#bad06baa6a;Основянский;19500.0;Бизнес;9;9;1;"B продаже отличная квартира-студия с балконом!
Жк ""Урбан сити "", дом 2.
Квартира расположена на 9м этаже, что открывает красивейший вид на город.
На территории комплекса находится наземные парковки, места отдыха и детские площадки. 
М. Защитников Украины в пешей доступности, транспорт, супермаркеты, школы и дет.садики. 
Сдача дома в начале 22года
9/9 эт, , площадь 22,25 кв.м"
278;"В продаже квартира-студия ЖК ""Naukova"" S S2";https://www.olx.ua/d/obyavlenie/v-prodazhe-kvartira-studiya-zhk-naukova-s-s2-IDMBftH.html#bad06baa6a;Шевченковский;32000.0;Бизнес;18;11;1;"В продаже квартира-студия в самом популярном жилом комплексе класса комфорт в городе!
ЖК ""Naukova"" расположен по адресу: ул.Серповая, 4.
5 мин м. Научная, 15 мин парк им. Горького.
Квартира расположена на 11 этаже/18 этажного дома. 
Панорамное окно выходит на ул. Коломенскую, замечательный вид (не окна в окна!)
Для жителей доступна открытая оборудованная  терасса для отдыха, места общего пользования украшают стеклянные широкие двери, LED подсветка, дизайнерский интерьер, включая стойку-ресепшн и мягкие диваны в зале ожидания.
В ЖК ""Наукова "" находится собственная котельная на крыше здания, что обеспечивает бесперебойную подачу горячей воды и отопления, также даёт возможность сэкономить на коммульных платежах. Также вся территория находится под видеонаблюдением и круглосуточный охраной.
Для своих жителей в ЖК будет доступны наземный и подземный паркинги, услуги клининга.
Сдача дома в 2023 году, спеши купить по выгодной цене!
этаж 11/18, площадь 21.97 кв"
279;"В продаже квартира-студия ЖК ""Naukova""  5 мин м. Научная S S2";https://www.olx.ua/d/obyavlenie/v-prodazhe-kvartira-studiya-zhk-naukova-5-min-m-nauchnaya-s-s2-IDMBfCi.html#bad06baa6a;Шевченковский;33000.0;Бизнес;18;12;1;"В продаже квартира-студия в самом популярном жилом комплексе класса комфорт в городе!
ЖК ""Naukova"" расположен по адресу: ул.Серповая, 4.
5 мин м. Научная, 15 мин парк им. Горького.
Квартира расположена на 11 этаже/18 этажного дома. 
Панорамное окно выходит на ул. Коломенскую, замечательный вид (не окна в окна!)
Для жителей доступна открытая оборудованная  терасса для отдыха, места общего пользования украшают стеклянные широкие двери, LED подсветка, дизайнерский интерьер, включая стойку-ресепшн и мягкие диваны в зале ожидания.
В ЖК ""Наукова "" находится собственная котельная на крыше здания, что обеспечивает бесперебойную подачу горячей воды и отопления, также даёт возможность сэкономить на коммульных платежах. Также вся территория находится под видеонаблюдением и круглосуточный охраной.
Для своих жителей в ЖК будет доступны наземный и подземный паркинги, услуги клининга.
Сдача дома в 2023 году, спеши купить по выгодной цене!

Этаж 12/18,  21,97 кв.м"
280;Лучшая 1-ком.ЖК River Town!Дом сдан!Спеши.;"https://www.olx.ua/d/obyavlenie/luchshaya-1-kom-zhk-river-town-dom-sdan-speshi-IDMZVJ6.html#bad06baa6a;promoted";Шевченковский;58500.0;Бизнес;12;4;1;"Продам лучшую квартиру ЖК River Town!
Дом сдан в эксплуатацию!
Секция где есть газ.
Комплекс находится по улице Мирная, метро Ботанический Сад 15 минут. Квартира находится на 4 этаже 12-этажного дома. Общая площадь - 45 м2, жилая площадь - 27 м2, кухня - 13 м2. В квартире выполнен качественный капитальный ремонт, индивидуальное отопление. Остается мебель и техника. Рядом вся необходимая инфраструктура: детские сады, школы, кафе, магазины, отделения банка, зеленая зона. 
Просмотр в удобное для Вас время."
281;В продаже 2-х комнатная квартира на Холодной горе;https://www.olx.ua/d/obyavlenie/v-prodazhe-2-h-komnatnaya-kvartira-na-holodnoy-gore-IDMFYqx.html#bad06baa6a;Холодногорский;38000.0;Бизнес;4;3;2;В продаже 2-х комнатная квартира на Холодной горе метро 10 минут,ориентир Дом офицеров.Сталинка,52 кв.м.кухня 7 кв.м. 3/4, потолки 2,75м.Квартира в жилом состоянии,МПО,межкомнатная столярка,счетчик на газ,газ.колонка .Показы по предварительной договоренности.Цена 38000 у.е.
282;Продам 2х к кв ЖК Овис, ул.Клочковская , Госпром;https://www.olx.ua/d/obyavlenie/prodam-2h-k-kv-zhk-ovis-ul-klochkovskaya-gosprom-IDN0Wiq.html#bad06baa6a;Шевченковский;94500.0;Бизнес;15;4;2;Продам 2х комнатную квартиру в сданном доме  от застройщика Жилстрой 1., новострой бизнес- класса ЖК Овис. Квартира в строительном состоянии, установлены межкомнатные перегородки, мпо, радиаторы отопления, (возможность поставить счетчик на тепло) , входная железная дверь, счетчик на электричество,( электричество подключено) подведены коммуникации, Дом утеплен минеральной ватой 100мм, Удачное расположение дома. Звоните! Покажем в удобное для вас время! В этом доме смогу предложить квартиры на продажу на 2эт, 7эт, 11эт., Звоните!
283;Однокомнатная квартира для семейного счастья!;https://www.olx.ua/d/obyavlenie/odnokomnatnaya-kvartira-dlya-semeynogo-schastya-IDCdZtn.html#bad06baa6a;Шевченковский;39900.0;Бизнес;9;6;1;1к квартира в новом доме в центре города. Своя придомовая территория, парковка. В 10 минутах от магазинов, остановок транспорта, станция метро Ботанический Сад. Удобно и комфортно!
284;1комн. смарт-квартира, м. Спортивная, пер. Фесенковский,1089971;https://www.olx.ua/d/obyavlenie/1komn-smart-kvartira-m-sportivnaya-per-fesenkovskiy-1089971-IDN8UTG.html#bad06baa6a;Слободской;21000.0;Бизнес;8;2;1;"Продам 1 комнатную смарт-квартиру в пешей доступности от м. Спортивная и м. Защитников Украины. Сдача дома - 4 квартал 2021 года. Правоустанавливающие документы будут выданы до конца текущего года. Квартира расположена на 2 этаже 8 этажного дома. Общая площадь 20 м2, кухня 6 м2. Состояние квартиры - выполнены черновые работы: штукатурка стен, стяжка пола, окна Rehau, радиаторы отопления. Дом из белого кирпича, утеплен минеральной ватой. Горизонтальная разводка отопления. Установлен лифт турецкой фирмы BLM Group. Квартира не торцевая. Отличный вид из окон. Рядом вся необходимая инфраструктура: магазины, супермаркеты, рынок, школа, детский сад, стадион, сквер.  kn.ua/r/108997 ; ID объекта - RE-108997."
285;Продам 1 ком.кв.Холодная Гора, район Любви Малой.;https://www.olx.ua/d/obyavlenie/prodam-1-kom-kv-holodnaya-gora-rayon-lyubvi-maloy-IDN8UTr.html#bad06baa6a;Новобаварский;18900.0;Бизнес;2;1;1;Продам 1 ком.кв.Холодная Гора, район Любви Малой., 1/2 кирпичный дом, ж/б перекрытия площадь 31 м2 МПО.,уютный дворик,квартира под ремонт.Цена 18900$ торг!
286;Продам 1 комнатную квартиру ЖК Мира 3 Метро Индустриальная D2V;https://www.olx.ua/d/obyavlenie/prodam-1-komnatnuyu-kvartiru-zhk-mira-3-metro-industrialnaya-d2v-IDMK86K.html#bad06baa6a;Индустриальный;30000.0;Бизнес;9;8;1;Продам 1 комнатную квартиру ЖК Мира 3 Метро Индустриальная 7 минут. Расположена на 8 этаже  9 ти этажного  кирпичного дома. Площадь квартиры 40 м2 .Кухни -9 м2 Строительное состояние. Есть  Окна МПО, входная  металлическая дверь, горизонтальная разводка отопления. Удобная транспортная развязка. Рядом рынок ,метро, супермаркеты, садики, школа. Звоните, предложим еще варианты.
