title;ref;price
Сдам в аренду 1 комн. квартиру в новострое метро центр;https://www.olx.ua/obyavlenie/sdam-v-arendu-1-komn-kvartiru-v-novostroe-metro-tsentr-IDLrmE6.html#ef6c4932f1;12 000 грн.
"1 комнатная квартира в ЖК ""Победы 2"" Алексеевка J";https://www.olx.ua/obyavlenie/1-komnatnaya-kvartira-v-zhk-pobedy-2-alekseevka-j-IDLz6tF.html#ef6c4932f1;876 001 грн.
Сдам свою 2-к квартиру с ремонтом м. Студенческая (1 дом от метро);https://www.olx.ua/obyavlenie/sdam-svoyu-2-k-kvartiru-s-remontom-m-studencheskaya-1-dom-ot-metro-IDLyr35.html#ef6c4932f1;10 000 грн.
ЖК ГИДРОПАРК – Прекрасная 1 к.кв. 40,05 кв.м. – ЛУЧШАЯ ПЛАНИИРОВКА;https://www.olx.ua/obyavlenie/zhk-gidropark-prekrasnaya-1-k-kv-40-05-kv-m-luchshaya-planiirovka-IDLz6iR.html#ef6c4932f1;625 321 грн.
1 комнатная 35м2, новострой ЖК Птичка, Салтовка, Академика Павлова P;https://www.olx.ua/obyavlenie/1-komnatnaya-35m2-novostroy-zhk-ptichka-saltovka-akademika-pavlova-p-IDK5Lle.html#ef6c4932f1;523 397 грн.
ДОМ СДАН ЖК Птичка, 2х комнатная 59м2, Академика Павлова, Салтовка P;https://www.olx.ua/obyavlenie/dom-sdan-zhk-ptichka-2h-komnatnaya-59m2-akademika-pavlova-saltovka-p-IDLf0hp.html#ef6c4932f1;851 208 грн.
Продается 1 км. из. кв. Бавария;https://www.olx.ua/obyavlenie/prodaetsya-1-km-iz-kv-bavariya-IDLyGRl.html#ef6c4932f1;606 038 грн.
"1 комнатная квартира 55м2. ЖК ""Оазис"". Журавлевка J";https://www.olx.ua/obyavlenie/1-komnatnaya-kvartira-55m2-zhk-oazis-zhuravlevka-j-IDLz64d.html#ef6c4932f1;1 019 246 грн.
Продам гостинку с удобствами, Салтовка, 627 м/р NS4;https://www.olx.ua/obyavlenie/prodam-gostinku-s-udobstvami-saltovka-627-m-r-ns4-IDLrm06.html#ef6c4932f1;426 954 грн.
"В продаже видовая 3-к. квартира в ЖК ""Немецкий проект"", Центр";https://www.olx.ua/obyavlenie/v-prodazhe-vidovaya-3-k-kvartira-v-zhk-nemetskiy-proekt-tsentr-IDLrlKa.html#ef6c4932f1;2 561 890 грн.
НОВОСТРОЙ! 2к.квартира 61кв.м 4/19 в ЖК Меридиан Северная Салтовка!LL;https://www.olx.ua/obyavlenie/novostroy-2k-kvartira-61kv-m-4-19-v-zhk-meridian-severnaya-saltovka-ll-IDLmCvV.html#ef6c4932f1;1 129 435 грн.
Капремонт! Продам 4к. кв. в 606 м/р, м. Гер. Труда К;https://www.olx.ua/obyavlenie/kapremont-prodam-4k-kv-v-606-m-r-m-ger-truda-k-IDLz5Gr.html#ef6c4932f1;1 404 907 грн.
Продам 3-ех комн квартиру,Северная Салтовка, Дружбы Народов,евроремонт;https://www.olx.ua/obyavlenie/prodam-3-eh-komn-kvartiru-severnaya-saltovka-druzhby-narodov-evroremont-IDJ9VY2.html#ef6c4932f1;1 294 718 грн.
"ВПЕРВЫЕ! В продаже однокомнатная квартира в жилом комплексе ЖК""Луч"".L";"https://www.olx.ua/obyavlenie/vpervye-v-prodazhe-odnokomnatnaya-kvartira-v-zhilom-komplekse-zhk-luch-l-IDLyRJN.html#64f68f87c8;promoted";1 308 492 грн.
Сдам однокомнатную квартиру;"https://www.olx.ua/obyavlenie/sdam-odnokomnatnuyu-kvartiru-IDLvnbR.html#64f68f87c8;promoted";6 000 грн.
Продам. 1 комнатная квартира. 19м2. СТАРТ ПРОДАЖ!;"https://www.olx.ua/obyavlenie/prodam-1-komnatnaya-kvartira-19m2-start-prodazh-IDHyjSl.html#64f68f87c8;promoted";379 600 грн.
Аренда 5 к.кв. Новострой м. Бот Сад;"https://www.olx.ua/obyavlenie/arenda-5-k-kv-novostroy-m-bot-sad-IDKUR2l.html#64f68f87c8;promoted";35 811 грн.
Ботанический сад, Проспект Ленина 37, Науки 37 , Ботсад, Собственник;"https://www.olx.ua/obyavlenie/botanicheskiy-sad-prospekt-lenina-37-nauki-37-botsad-sobstvennik-IDKjKio.html#64f68f87c8;promoted";10 000 грн.
Сталинка в продаже с шикарной планировкой и площадью!;https://www.olx.ua/obyavlenie/stalinka-v-prodazhe-s-shikarnoy-planirovkoy-i-ploschadyu-IDLrlDP.html#64f68f87c8;1 033 020 грн.
Продам 3 к. квартиру, пр-т Героев Сталинграда, Одесская, пр-т Гагрина;"https://www.olx.ua/obyavlenie/prodam-3-k-kvartiru-pr-t-geroev-stalingrada-odesskaya-pr-t-gagrina-IDLuO3h.html#64f68f87c8;promoted";1 515 096 грн.
Продам свою 3х ком. 522 м.р. м. Героев Труда;"https://www.olx.ua/obyavlenie/prodam-svoyu-3h-kom-522-m-r-m-geroev-truda-IDLz5vK.html#64f68f87c8;promoted";1 322 266 грн.
Продам меблированную 3 к из квартиру Салтовка 535 м/р  Класс S5;https://www.olx.ua/obyavlenie/prodam-meblirovannuyu-3-k-iz-kvartiru-saltovka-535-m-r-klass-s5-IDLrlp9.html#64f68f87c8;1 845 662 грн.
57000$ ЖК Шекспира. Продам 2 комнатную квартиру 69 м2. SA;https://www.olx.ua/obyavlenie/57000-zhk-shekspira-prodam-2-komnatnuyu-kvartiru-69-m2-sa-IDLz5lW.html#64f68f87c8;1 570 190 грн.
Сдам комнату в коммуналке;https://www.olx.ua/obyavlenie/sdam-komnatu-v-kommunalke-IDKfOj4.html#64f68f87c8;2 600 грн.
Предлагаем купить 3-к. квартиру в ЖК Титул, ул. Свободы, Пушкинская;https://www.olx.ua/obyavlenie/predlagaem-kupit-3-k-kvartiru-v-zhk-titul-ul-svobody-pushkinskaya-IDLrleb.html#64f68f87c8;2 961 324 грн.
"Продаётся современная квартира в ЖК ""Парковый Квартал"" Собственник";"https://www.olx.ua/obyavlenie/prodaetsya-sovremennaya-kvartira-v-zhk-parkovyy-kvartal-sobstvennik-IDKgAdt.html#64f68f87c8;promoted";867 737 грн.
Сдам квартиру в Центре! Новострой! Евроремонт! Возле метро!;"https://www.olx.ua/obyavlenie/sdam-kvartiru-v-tsentre-novostroy-evroremont-vozle-metro-IDLxWI5.html#64f68f87c8;promoted";11 000 грн.
НОВАЯ!Шикарная!2-ком.кв.78м2 ЖК«Левада-1»,м Проспект Гагарина K;https://www.olx.ua/obyavlenie/novaya-shikarnaya-2-kom-kv-78m2-zhklevada-1-m-prospekt-gagarina-k-IDLwniF.html#64f68f87c8;2 479 248 грн.
1 комнатная квартира. Одесская. К68;https://www.olx.ua/obyavlenie/1-komnatnaya-kvartira-odesskaya-k68-IDLrl8w.html#64f68f87c8;6 000 грн.
Продам 3 к. кв. 67 кв. м. на Салтовке с мебелью и техникой;"https://www.olx.ua/obyavlenie/prodam-3-k-kv-67-kv-m-na-saltovke-s-mebelyu-i-tehnikoy-IDLz4R2.html#64f68f87c8;promoted";1 850 000 грн.
1-но комн.кв. новострой ЖК Мира 4 ХТЗ м. Пролетарская (Индустриальная);https://www.olx.ua/obyavlenie/1-no-komn-kv-novostroy-zhk-mira-4-htz-m-proletarskaya-industrialnaya-IDLmBLv.html#64f68f87c8;1 184 530 грн.
Квартира, гостинка;https://www.olx.ua/obyavlenie/kvartira-gostinka-IDLz4od.html#64f68f87c8;5 600 грн.
Продам 1 комнатную Новые Дома ул.Танкопия IN;https://www.olx.ua/obyavlenie/prodam-1-komnatnuyu-novye-doma-ul-tankopiya-in-IDLz4WV.html#64f68f87c8;730 001 грн.
Сдам Реальную 2к квартиру На Клочковской;https://www.olx.ua/obyavlenie/sdam-realnuyu-2k-kvartiru-na-klochkovskoy-IDJM8VZ.html#64f68f87c8;5 000 грн.
ПРОДАМ 3-х комнатную квартиру, 535-м/н, метро Студенческая;https://www.olx.ua/obyavlenie/prodam-3-h-komnatnuyu-kvartiru-535-m-n-metro-studencheskaya-IDLwF4K.html#64f68f87c8;1 239 624 грн.
Продам 3-х комн . квартиру в 533 м-не, Салтовка, м. Героев Труда;https://www.olx.ua/obyavlenie/prodam-3-h-komn-kvartiru-v-533-m-ne-saltovka-m-geroev-truda-IDLmBDW.html#64f68f87c8;964 152 грн.
Сдам 1 комнатную квартиру, м.Научная.;https://www.olx.ua/obyavlenie/sdam-1-komnatnuyu-kvartiru-m-nauchnaya-IDLclYw.html#64f68f87c8;8 000 грн.
"Предлагаем купить 1-к. квартиру в элитном ЖК ""Феличита"", Сокольники";https://www.olx.ua/obyavlenie/predlagaem-kupit-1-k-kvartiru-v-elitnom-zhk-felichita-sokolniki-IDL31FK.html#64f68f87c8;2 066 040 грн.
"Продам 5-к. квартиру в доме класса De-Luxe ЖК ""Резиденция"", Центр";https://www.olx.ua/obyavlenie/prodam-5-k-kvartiru-v-dome-klassa-de-luxe-zhk-rezidentsiya-tsentr-IDL34B8.html#64f68f87c8;6 735 290 грн.
Капремонт! 3к. кв. с ПЕРЕПЛАНИРОВКОЙ недалеко от м. Гер. Труда К;https://www.olx.ua/obyavlenie/kapremont-3k-kv-s-pereplanirovkoy-nedaleko-ot-m-ger-truda-k-IDLz4Ia.html#64f68f87c8;1 542 643 грн.
"Предлагаем купить 3-к. квартиру с ремонтом в ЖК ""Аксиома"", Научная";https://www.olx.ua/obyavlenie/predlagaem-kupit-3-k-kvartiru-s-remontom-v-zhk-aksioma-nauchnaya-IDEflEH.html#64f68f87c8;4 517 741 грн.
Продам две двухуровневые 1 комн. изолированные квартиры на Сумской;https://www.olx.ua/obyavlenie/prodam-dve-dvuhurovnevye-1-komn-izolirovannye-kvartiry-na-sumskoy-IDKndcp.html#64f68f87c8;964 152 грн.
Сдам 2 к.кв. ЦЕНТР Пушкинская- Бекетова, хозяин;https://www.olx.ua/obyavlenie/sdam-2-k-kv-tsentr-pushkinskaya-beketova-hozyain-IDI3VfB.html#64f68f87c8;14 000 грн.
ЖК Мира 3, ДВУСТОРОННЯЯ 1 комн. квартира S=40 м2 (3/9) НОВОСТРОЙ! AB;https://www.olx.ua/obyavlenie/zhk-mira-3-dvustoronnyaya-1-komn-kvartira-s40-m2-3-9-novostroy-ab-IDLz4wz.html#64f68f87c8;674 906 грн.
Продам квартиру в центре ул. Ярославская ЖК НАДIЯ;"https://www.olx.ua/obyavlenie/prodam-kvartiru-v-tsentre-ul-yaroslavskaya-zhk-nadiya-IDJuvIO.html#64f68f87c8;promoted";543 010 грн.
ЖК НАДIЯ новострой м. Центральный Рынок;"https://www.olx.ua/obyavlenie/zhk-nadiya-novostroy-m-tsentralnyy-rynok-IDK98Ds.html#64f68f87c8;promoted";608 242 грн.
"Продам 3-к. квартиру в ЖК ""Дом с Ротондами"", ул. Сухумская";https://www.olx.ua/obyavlenie/prodam-3-k-kvartiru-v-zhk-dom-s-rotondami-ul-suhumskaya-IDLrkpJ.html#64f68f87c8;2 121 134 грн.
АРЕНДА 2к квартриры в Новострое на Алексеевке. Метро Победа 5 минут.;https://www.olx.ua/obyavlenie/arenda-2k-kvartriry-v-novostroe-na-alekseevke-metro-pobeda-5-minut-IDLz4mP.html#64f68f87c8;9 500 грн.
Продаю трёхкомнатную из.кв. возле станции  Метро Метростроителей Е56;https://www.olx.ua/obyavlenie/prodayu-trehkomnatnuyu-iz-kv-vozle-stantsii-metro-metrostroiteley-e56-IDLz4le.html#64f68f87c8;1 239 624 грн.
Продаю 2-х ком. кв. Московский проспект 204 Е56;https://www.olx.ua/obyavlenie/prodayu-2-h-kom-kv-moskovskiy-prospekt-204-e56-IDLz4kV.html#64f68f87c8;1 129 435 грн.
Продам 1 квартиру в новострое ЖК Овис. Дом сдан. S5;https://www.olx.ua/obyavlenie/prodam-1-kvartiru-v-novostroe-zhk-ovis-dom-sdan-s5-IDLrkbW.html#64f68f87c8;1 487 549 грн.
продам 3 комнатную квартиру.;"https://www.olx.ua/obyavlenie/prodam-3-komnatnuyu-kvartiru-IDDMjuJ.html#64f68f87c8;promoted";3 526 042 грн.
Здается 1 комнатная кв. на Алексеевке - 10 минут пешком от метро;https://www.olx.ua/obyavlenie/zdaetsya-1-komnatnaya-kv-na-alekseevke-10-minut-peshkom-ot-metro-IDLz3Oc.html#64f68f87c8;4 000 грн.
Сдам свою коммуналку м. южд;https://www.olx.ua/obyavlenie/sdam-svoyu-kommunalku-m-yuzhd-IDLz3Ft.html#64f68f87c8;3 200 грн.
1к.кв 5/19 ЖК Меридиан Северная Салтовка метро Героев Труда!LL;https://www.olx.ua/obyavlenie/1k-kv-5-19-zhk-meridian-severnaya-saltovka-metro-geroev-truda-ll-IDLmAB7.html#64f68f87c8;743 774 грн.
Сдам 2-х комнатную квартиру, 3\5, в р-не м. Масельского.;https://www.olx.ua/obyavlenie/sdam-2-h-komnatnuyu-kvartiru-3-5-v-r-ne-m-maselskogo-IDL9Nsc.html#64f68f87c8;5 500 грн.
Быстро продам 2-ком.кв. ЖС-2 (ул.Качановская) Одесская.пр-т Гагарина;https://www.olx.ua/obyavlenie/bystro-prodam-2-kom-kv-zhs-2-ul-kachanovskaya-odesskaya-pr-t-gagarina-IDLpkPX.html#64f68f87c8;1 611 511 грн.
Сдам комнату под ключ;"https://www.olx.ua/obyavlenie/sdam-komnatu-pod-klyuch-IDe4mB8.html#13ccaa110a;promoted";2 000 грн.
Продам 3-х комн.квартиру на Мира 3;"https://www.olx.ua/obyavlenie/prodam-3-h-komn-kvartiru-na-mira-3-IDKe4Yh.html#13ccaa110a;promoted";1 074 341 грн.
Сдам смарт квартиру студию 1к метро  Холодная гора 10 мин первая сдача;"https://www.olx.ua/obyavlenie/sdam-smart-kvartiru-studiyu-1k-metro-holodnaya-gora-10-min-pervaya-sdacha-IDLtBBN.html#13ccaa110a;promoted";5 700 грн.
Продам свою квартиру студию в новом доме;"https://www.olx.ua/obyavlenie/prodam-svoyu-kvartiru-studiyu-v-novom-dome-IDKsfJb.html#13ccaa110a;promoted";454 529 грн.
Продам 3к кв. на Алексеевке;"https://www.olx.ua/obyavlenie/prodam-3k-kv-na-alekseevke-IDLt9g3.html#13ccaa110a;promoted";2 479 248 грн.
ЖК Левада, 49000$ 2 ком. квартира S=71 м2 (8/9) ЦЕНТР! м Гагарина AB;https://www.olx.ua/obyavlenie/zhk-levada-49000-2-kom-kvartira-s71-m2-8-9-tsentr-m-gagarina-ab-IDLz3Oz.html#13ccaa110a;1 349 813 грн.
Продам квартиру с ремонтом в центре S5;https://www.olx.ua/obyavlenie/prodam-kvartiru-s-remontom-v-tsentre-s5-IDLrjHB.html#13ccaa110a;1 900 757 грн.
Сдам комнату , с подселением , теплая уютная;https://www.olx.ua/obyavlenie/sdam-komnatu-s-podseleniem-teplaya-uyutnaya-IDKIvq5.html#13ccaa110a;3 600 грн.
Продам 2-к. квартиру в новострое по ул. Балакирева 17, Центр;https://www.olx.ua/obyavlenie/prodam-2-k-kvartiru-v-novostroe-po-ul-balakireva-17-tsentr-IDL36EZ.html#13ccaa110a;2 754 692 грн.
"Продам 1-к. квартиру 54,5 м2 в ЖК ""Павловский квартал"", 6 секция";https://www.olx.ua/obyavlenie/prodam-1-k-kvartiru-54-5-m2-v-zhk-pavlovskiy-kvartal-6-sektsiya-IDL5C1P.html#13ccaa110a;1 487 549 грн.
"В продаже 3-к. квартира в ЖК бизнес-класса ""Павловский квартал"", Центр";https://www.olx.ua/obyavlenie/v-prodazhe-3-k-kvartira-v-zhk-biznes-klassa-pavlovskiy-kvartal-tsentr-IDL5yEx.html#13ccaa110a;4 600 382 грн.
Продам 2к.из.кв. 1/9 Жасминовый бульвар 10;https://www.olx.ua/obyavlenie/prodam-2k-iz-kv-1-9-zhasminovyy-bulvar-10-IDLz3Ax.html#13ccaa110a;804 378 грн.
"Эксклюзив! Продам 2-к. квартиру с ремонтом, ЖК ""Квант"", Научная";https://www.olx.ua/obyavlenie/eksklyuziv-prodam-2-k-kvartiru-s-remontom-zhk-kvant-nauchnaya-IDIMsq0.html#13ccaa110a;3 030 192 грн.
Продам 3х комн.кв.м.Бот сад;https://www.olx.ua/obyavlenie/prodam-3h-komn-kv-m-bot-sad-IDL2Vvx.html#13ccaa110a;1 873 210 грн.
"Продажа реальной 1-к квартиры в ЖК ""Победа 2""";https://www.olx.ua/obyavlenie/prodazha-realnoy-1-k-kvartiry-v-zhk-pobeda-2-IDJMgqy.html#13ccaa110a;936 605 грн.
"Продам 2-к. квартиру с дизайнерским ремонтом в ЖК ""Павловский квартал""";https://www.olx.ua/obyavlenie/prodam-2-k-kvartiru-s-dizaynerskim-remontom-v-zhk-pavlovskiy-kvartal-IDL5xYM.html#13ccaa110a;3 167 928 грн.
"Предлагаем купить 2-к. квартиру 80,6 м2 в ЖК ""Павловский квартал""";https://www.olx.ua/obyavlenie/predlagaem-kupit-2-k-kvartiru-80-6-m2-v-zhk-pavlovskiy-kvartal-IDL5zCg.html#13ccaa110a;2 010 946 грн.
Продам 2 комнатную квартиру,  пр.Гагарина;https://www.olx.ua/obyavlenie/prodam-2-komnatnuyu-kvartiru-pr-gagarina-IDLgccU.html#13ccaa110a;741 020 грн.
Внимание! Продается 3 комнатная квартира Госпром, D2T;https://www.olx.ua/obyavlenie/vnimanie-prodaetsya-3-komnatnaya-kvartira-gosprom-d2t-IDLrjhB.html#13ccaa110a;1 677 624 грн.
Продам 1-к квартиру новострой ЖК Глория м. Спортивная 200 метров;https://www.olx.ua/obyavlenie/prodam-1-k-kvartiru-novostroy-zhk-gloriya-m-sportivnaya-200-metrov-IDHS9wy.html#13ccaa110a;1 404 907 грн.
ТН9 Продам 1 к кв. Новые дома;https://www.olx.ua/obyavlenie/tn9-prodam-1-k-kv-novye-doma-IDLrj7K.html#13ccaa110a;661 133 грн.
Однокомнатная квартира в ЖК Птичка! Метро Академика Павлова! D1 S;https://www.olx.ua/obyavlenie/odnokomnatnaya-kvartira-v-zhk-ptichka-metro-akademika-pavlova-d1-s-IDLrj6D.html#13ccaa110a;509 623 грн.
Продам 3 ком,Электровозная -д.21.;"https://www.olx.ua/obyavlenie/prodam-3-kom-elektrovoznaya-d-21-IDLhMMd.html#13ccaa110a;promoted";867 737 грн.
Сдам в аренду 3-к. квартиру по ул. Лермонтовская, Пушкинская;https://www.olx.ua/obyavlenie/sdam-v-arendu-3-k-kvartiru-po-ul-lermontovskaya-pushkinskaya-IDLriUR.html#13ccaa110a;33 057 грн.
Сдам комнату на Павловом Поле! Метро Бот Сад! D1 S;https://www.olx.ua/obyavlenie/sdam-komnatu-na-pavlovom-pole-metro-bot-sad-d1-s-IDLriOO.html#13ccaa110a;3 000 грн.
Продам 3 комн квартиру Госпром, пр Независимости;"https://www.olx.ua/obyavlenie/prodam-3-komn-kvartiru-gosprom-pr-nezavisimosti-IDLoEi5.html#13ccaa110a;promoted";2 369 059 грн.
Продам квартиру 2 спальни + кухня-студия в ЖК Монте Плаза Павлово Поле;"https://www.olx.ua/obyavlenie/prodam-kvartiru-2-spalni-kuhnya-studiya-v-zhk-monte-plaza-pavlovo-pole-IDLxnqA.html#13ccaa110a;promoted";5 096 232 грн.
Продам   2 комнатную квартиру  ЦЕНТР  , метро 7 мин D2T;https://www.olx.ua/obyavlenie/prodam-2-komnatnuyu-kvartiru-tsentr-metro-7-min-d2t-IDLriGM.html#13ccaa110a;1 253 398 грн.
Сдам 1 квартиру 522 мкр;https://www.olx.ua/obyavlenie/sdam-1-kvartiru-522-mkr-IDLz2tr.html#13ccaa110a;6 900 грн.
В наличии 7 кавартир возле метро Академика павлова ЖК Муромец;"https://www.olx.ua/obyavlenie/v-nalichii-7-kavartir-vozle-metro-akademika-pavlova-zhk-muromets-IDKN9Nh.html#13ccaa110a;promoted";5 800 грн.
Здается 1 комнатная квартира на Алексеевке - 10 мин. пешком;https://www.olx.ua/obyavlenie/zdaetsya-1-komnatnaya-kvartira-na-alekseevke-10-min-peshkom-IDJMw8f.html#13ccaa110a;3 500 грн.
Я хозяин . Жилстрой Новострой жк САЛТОВСКИЙ . ЕВРО 2 - шка . Дом СДАН;https://www.olx.ua/obyavlenie/ya-hozyain-zhilstroy-novostroy-zhk-saltovskiy-evro-2-shka-dom-sdan-IDKUa2u.html#13ccaa110a;1 033 020 грн.
Реальная 1 комн кв, северная салтовка, ул Гв Широнинцев, Героев Труда;https://www.olx.ua/obyavlenie/realnaya-1-komn-kv-severnaya-saltovka-ul-gv-shironintsev-geroev-truda-IDJzrbH.html#13ccaa110a;5 500 грн.
Продам 3-к. кв, м. Холодная Гора;https://www.olx.ua/obyavlenie/prodam-3-k-kv-m-holodnaya-gora-IDLz2Km.html#13ccaa110a;1 239 624 грн.
Сдам квартиру . Своя;"https://www.olx.ua/obyavlenie/sdam-kvartiru-svoya-IDLchdl.html#13ccaa110a;promoted";9 500 грн.
Продажа квартиры с новым ремонтом в Новострое по Ул.Балакирева, 19 А;"https://www.olx.ua/obyavlenie/prodazha-kvartiry-s-novym-remontom-v-novostroe-po-ul-balakireva-19-a-IDKjY4F.html#13ccaa110a;promoted";4 104 533 грн.
Сдам 2 ком. квартиру по ул. Барабашова, 38, Салтовка;https://www.olx.ua/obyavlenie/sdam-2-kom-kvartiru-po-ul-barabashova-38-saltovka-IDLdTbw.html#13ccaa110a;10 000 грн.
Продам 2 ком. квартиру на Павловом Поле, ул. Деревянко;https://www.olx.ua/obyavlenie/prodam-2-kom-kvartiru-na-pavlovom-pole-ul-derevyanko-IDLeaI8.html#13ccaa110a;1 060 567 грн.
Продам двухуровневую квартиру в новострое по улице Морозова, 21;https://www.olx.ua/obyavlenie/prodam-dvuhurovnevuyu-kvartiru-v-novostroe-po-ulitse-morozova-21-IDJ4LOw.html#13ccaa110a;468 302 грн.
Продам изолированную гостинку на Павловом Поле, пер. 23 Августа;https://www.olx.ua/obyavlenie/prodam-izolirovannuyu-gostinku-na-pavlovom-pole-per-23-avgusta-IDLeEdi.html#13ccaa110a;440 755 грн.
Продам реальную 1 ком.квартиру на Одесской возле Класса;https://www.olx.ua/obyavlenie/prodam-realnuyu-1-kom-kvartiru-na-odesskoy-vozle-klassa-IDKRrkV.html#13ccaa110a;730 001 грн.
Реальная 1 комнатная на Залютино!;"https://www.olx.ua/obyavlenie/realnaya-1-komnatnaya-na-zalyutino-IDLoDIZ.html#13ccaa110a;promoted";702 454 грн.
В продаже 4 ком. квартира под рентабельный бизнес, ул. Тюринская, 3-А;https://www.olx.ua/obyavlenie/v-prodazhe-4-kom-kvartira-pod-rentabelnyy-biznes-ul-tyurinskaya-3-a-IDKo1F5.html#13ccaa110a;1 597 738 грн.
Продам 3 ком. квартиру на Холодной горе, ул. Петра Болбочана;https://www.olx.ua/obyavlenie/prodam-3-kom-kvartiru-na-holodnoy-gore-ul-petra-bolbochana-IDKmg4n.html#13ccaa110a;1 597 738 грн.
1к квартира в центре;"https://www.olx.ua/obyavlenie/1k-kvartira-v-tsentre-IDLdpxs.html#d1f4c14181;promoted";9 000 грн.
Продам 3 комнатнатную квартиру;"https://www.olx.ua/obyavlenie/prodam-3-komnatnatnuyu-kvartiru-IDKQu9i.html#d1f4c14181;promoted";1 377 360 грн.
Аренда 1 к.кв на Алексеевке в новострое.;"https://www.olx.ua/obyavlenie/arenda-1-k-kv-na-alekseevke-v-novostroe-IDLe1Zr.html#d1f4c14181;promoted";8 700 грн.
Впервые!!! 3к.квартира в центре, м.Университет, ул.Ивановская;"https://www.olx.ua/obyavlenie/vpervye-3k-kvartira-v-tsentre-m-universitet-ul-ivanovskaya-IDLaR92.html#d1f4c14181;promoted";991 699 грн.
ОВ8 Реальная 2 комнатная Салтовка, Студенческая, Ак. Павлова;"https://www.olx.ua/obyavlenie/ov8-realnaya-2-komnatnaya-saltovka-studencheskaya-ak-pavlova-IDJ8Ro8.html#d1f4c14181;promoted";922 831 грн.
Продам 3 ком. квартиру в ЖК Лазурный, пер. Лосевский, 4;https://www.olx.ua/obyavlenie/prodam-3-kom-kvartiru-v-zhk-lazurnyy-per-losevskiy-4-IDLfHwm.html#d1f4c14181;2 066 040 грн.
Сдам реальную гостинку с ремонтом на Одесской.;"https://www.olx.ua/obyavlenie/sdam-realnuyu-gostinku-s-remontom-na-odesskoy-IDLs5cH.html#d1f4c14181;promoted";4 000 грн.
Сдам свою 2 комн. квартиру М. Армейская 2 мин (Новые дома);"https://www.olx.ua/obyavlenie/sdam-svoyu-2-komn-kvartiru-m-armeyskaya-2-min-novye-doma-IDLrFk2.html#d1f4c14181;promoted";6 000 грн.
ЖК Гидропарк ВЫГОДНАЯ цена 1-к кв. S=36,9 ул. Шевченко 327;https://www.olx.ua/obyavlenie/zhk-gidropark-vygodnaya-tsena-1-k-kv-s36-9-ul-shevchenko-327-IDLrieQ.html#d1f4c14181;495 850 грн.
105м2 видовая ЖК Резиденция Новгородская БотСад Шатиловка С18;https://www.olx.ua/obyavlenie/105m2-vidovaya-zhk-rezidentsiya-novgorodskaya-botsad-shatilovka-s18-IDLriew.html#d1f4c14181;4 483 307 грн.
ЖК Гидропарк! “секция 8А ”. S= 36.5 м2. D1 K;https://www.olx.ua/obyavlenie/zhk-gidropark-sektsiya-8a-s-36-5-m2-d1-k-IDLrid4.html#d1f4c14181;490 340 грн.
Сдам 2-х комнатную квартиру р-н Индустриальный;https://www.olx.ua/obyavlenie/sdam-2-h-komnatnuyu-kvartiru-r-n-industrialnyy-IDLyZJm.html#d1f4c14181;5 000 грн.
1к квартира в центре;"https://www.olx.ua/obyavlenie/1k-kvartira-v-tsentre-IDLdpxs.html#d1f4c14181;promoted";9 000 грн.
Сдаётся комната по ул. Космонавтов 4;https://www.olx.ua/obyavlenie/sdaetsya-komnata-po-ul-kosmonavtov-4-IDJmzDn.html#d1f4c14181;3 000 грн.
Без комиссии! Дешевле нет!Квартира в ЖК Воробьевы Горы на Полях!;"https://www.olx.ua/obyavlenie/bez-komissii-deshevle-net-kvartira-v-zhk-vorobevy-gory-na-polyah-IDLjBDG.html#d1f4c14181;promoted";385 661 грн.
Продам СВОЮ 1 комн. квартиру 6/12 Салтовское шоссе, 242 (624 м/р);"https://www.olx.ua/obyavlenie/prodam-svoyu-1-komn-kvartiru-6-12-saltovskoe-shosse-242-624-m-r-IDLkHBg.html#d1f4c14181;promoted";785 095 грн.
Сдам комнату на Павлово Поле! D1 Z;https://www.olx.ua/obyavlenie/sdam-komnatu-na-pavlovo-pole-d1-z-IDLrhZm.html#d1f4c14181;3 000 грн.
Продам 2 к.из.кв. 3/9 проспект Юбилейный 91;"https://www.olx.ua/obyavlenie/prodam-2-k-iz-kv-3-9-prospekt-yubileynyy-91-IDLz1w0.html#d1f4c14181;promoted";1 046 794 грн.
1 комн кв, улучшенка, северная салтовка, Гв Широнинцев, Героев Труда;https://www.olx.ua/obyavlenie/1-komn-kv-uluchshenka-severnaya-saltovka-gv-shironintsev-geroev-truda-IDLz2e6.html#d1f4c14181;5 300 грн.
Продам 2кв. Алексеевка, пр.Людвига Свободы. LS-3.;https://www.olx.ua/obyavlenie/prodam-2kv-alekseevka-pr-lyudviga-svobody-ls-3-IDLrhSz.html#d1f4c14181;1 170 756 грн.
"Реальная 1к. улучшенка метро ""Индустриальная""";https://www.olx.ua/obyavlenie/realnaya-1k-uluchshenka-metro-industrialnaya-IDLbba1.html#d1f4c14181;4 300 грн.
Алексеевка! Новострой! Ремонт! Продам 1 ком квартиру 34 м2. 3/9  BM;https://www.olx.ua/obyavlenie/alekseevka-novostroy-remont-prodam-1-kom-kvartiru-34-m2-3-9-bm-IDLz1XV.html#d1f4c14181;1 129 435 грн.
ЖК Птичка! Дом сдан “секция 8А ”. S= 33 м2. D1 K;https://www.olx.ua/obyavlenie/zhk-ptichka-dom-sdan-sektsiya-8a-s-33-m2-d1-k-IDLrhCN.html#d1f4c14181;688 680 грн.
